"Date","Ticker","prem_disc","prem_disc_avg","prem_disc_hi","prem_disc_lo"
6/13/2025 0:00:00,"XLP","0.1243","0.4489","1.1044","-0.2066"
6/16/2025 0:00:00,"XLP","0.6043","0.4489","1.1044","-0.2066"
6/17/2025 0:00:00,"XLP","1.2795","0.4489","1.1044","-0.2066"
6/18/2025 0:00:00,"XLP","0.8495","0.4489","1.1044","-0.2066"
6/20/2025 0:00:00,"XLP","1.2792","0.4489","1.1044","-0.2066"
6/23/2025 0:00:00,"XLP","0.7253","0.4489","1.1044","-0.2066"
6/24/2025 0:00:00,"XLP","1.3518","0.4489","1.1044","-0.2066"
6/25/2025 0:00:00,"XLP","0.4018","0.4489","1.1044","-0.2066"
6/26/2025 0:00:00,"XLP","1.3792","0.4489","1.1044","-0.2066"
6/27/2025 0:00:00,"XLP","1.3879","0.4489","1.1044","-0.2066"
6/30/2025 0:00:00,"XLP","1.3056","0.4489","1.1044","-0.2066"
7/1/2025 0:00:00,"XLP","1.2049","0.4489","1.1044","-0.2066"
7/2/2025 0:00:00,"XLP","1.2103","0.4489","1.1044","-0.2066"
7/3/2025 0:00:00,"XLP","0.1296","0.4489","1.1044","-0.2066"
7/7/2025 0:00:00,"XLP","0.8000","0.4489","1.1044","-0.2066"
7/8/2025 0:00:00,"XLP","-0.1085","0.4489","1.1044","-0.2066"
7/9/2025 0:00:00,"XLP","0.2966","0.4489","1.1044","-0.2066"
7/10/2025 0:00:00,"XLP","0.1129","0.4489","1.1044","-0.2066"
7/11/2025 0:00:00,"XLP","0.7988","0.4489","1.1044","-0.2066"
7/14/2025 0:00:00,"XLP","-0.2317","0.4489","1.1044","-0.2066"
7/15/2025 0:00:00,"XLP","0.0538","0.4489","1.1044","-0.2066"
7/16/2025 0:00:00,"XLP","1.7873","0.4489","1.1044","-0.2066"
7/17/2025 0:00:00,"XLP","0.1335","0.4489","1.1044","-0.2066"
7/18/2025 0:00:00,"XLP","0.1503","0.4489","1.1044","-0.2066"
7/21/2025 0:00:00,"XLP","0.1439","0.4489","1.1044","-0.2066"
7/22/2025 0:00:00,"XLP","0.7209","0.4489","1.1044","-0.2066"
7/23/2025 0:00:00,"XLP","1.1517","0.4489","1.1044","-0.2066"
7/24/2025 0:00:00,"XLP","0.1220","0.4489","1.1044","-0.2066"
7/25/2025 0:00:00,"XLP","0.2909","0.4489","1.1044","-0.2066"
7/28/2025 0:00:00,"XLP","1.7608","0.4489","1.1044","-0.2066"
7/29/2025 0:00:00,"XLP","1.4240","0.4489","1.1044","-0.2066"
7/30/2025 0:00:00,"XLP","-0.2016","0.4489","1.1044","-0.2066"
7/31/2025 0:00:00,"XLP","-0.0686","0.4489","1.1044","-0.2066"
8/1/2025 0:00:00,"XLP","0.3273","0.4489","1.1044","-0.2066"
8/4/2025 0:00:00,"XLP","-0.1364","0.4489","1.1044","-0.2066"
8/5/2025 0:00:00,"XLP","0.1082","0.4489","1.1044","-0.2066"
8/6/2025 0:00:00,"XLP","0.9705","0.4489","1.1044","-0.2066"
8/7/2025 0:00:00,"XLP","1.3891","0.4489","1.1044","-0.2066"
8/8/2025 0:00:00,"XLP","-0.2229","0.4489","1.1044","-0.2066"
8/11/2025 0:00:00,"XLP","-0.1592","0.4489","1.1044","-0.2066"
8/12/2025 0:00:00,"XLP","-0.0355","0.4489","1.1044","-0.2066"
8/13/2025 0:00:00,"XLP","-0.2703","0.4489","1.1044","-0.2066"
8/14/2025 0:00:00,"XLP","0.0241","0.4489","1.1044","-0.2066"
8/15/2025 0:00:00,"XLP","-0.0415","0.4489","1.1044","-0.2066"
8/18/2025 0:00:00,"XLP","-0.1208","0.4489","1.1044","-0.2066"
8/19/2025 0:00:00,"XLP","-0.0050","0.4489","1.1044","-0.2066"
8/20/2025 0:00:00,"XLP","0.4498","0.4489","1.1044","-0.2066"
8/21/2025 0:00:00,"XLP","1.5820","0.4489","1.1044","-0.2066"
8/22/2025 0:00:00,"XLP","-0.0553","0.4489","1.1044","-0.2066"
8/25/2025 0:00:00,"XLP","0.9333","0.4489","1.1044","-0.2066"
8/26/2025 0:00:00,"XLP","0.1355","0.4489","1.1044","-0.2066"
8/27/2025 0:00:00,"XLP","0.0952","0.4489","1.1044","-0.2066"
8/28/2025 0:00:00,"XLP","0.1638","0.4489","1.1044","-0.2066"
8/29/2025 0:00:00,"XLP","0.2290","0.4489","1.1044","-0.2066"
8/1/2024 0:00:00,"XLU","1.1667","0.3287","0.7995","-0.1421"
8/2/2024 0:00:00,"XLU","0.5116","0.3287","0.7995","-0.1421"
8/5/2024 0:00:00,"XLU","1.0932","0.3287","0.7995","-0.1421"
8/6/2024 0:00:00,"XLU","0.3315","0.3287","0.7995","-0.1421"
8/7/2024 0:00:00,"XLU","0.6611","0.3287","0.7995","-0.1421"
8/8/2024 0:00:00,"XLU","-0.0027","0.3287","0.7995","-0.1421"
8/9/2024 0:00:00,"XLU","0.0140","0.3287","0.7995","-0.1421"
8/12/2024 0:00:00,"XLU","-0.2475","0.3287","0.7995","-0.1421"
8/13/2024 0:00:00,"XLU","0.2649","0.3287","0.7995","-0.1421"
8/14/2024 0:00:00,"XLU","-0.0948","0.3287","0.7995","-0.1421"
8/15/2024 0:00:00,"XLU","-0.1019","0.3287","0.7995","-0.1421"
8/16/2024 0:00:00,"XLU","-0.1026","0.3287","0.7995","-0.1421"
8/19/2024 0:00:00,"XLU","0.4117","0.3287","0.7995","-0.1421"
8/20/2024 0:00:00,"XLU","0.0516","0.3287","0.7995","-0.1421"
8/21/2024 0:00:00,"XLU","0.1512","0.3287","0.7995","-0.1421"
8/22/2024 0:00:00,"XLU","-0.1816","0.3287","0.7995","-0.1421"
8/23/2024 0:00:00,"XLU","-0.0783","0.3287","0.7995","-0.1421"
8/26/2024 0:00:00,"XLU","1.2947","0.3287","0.7995","-0.1421"
8/27/2024 0:00:00,"XLU","0.0978","0.3287","0.7995","-0.1421"
8/28/2024 0:00:00,"XLU","0.6894","0.3287","0.7995","-0.1421"
8/29/2024 0:00:00,"XLU","0.5637","0.3287","0.7995","-0.1421"
8/30/2024 0:00:00,"XLU","0.8742","0.3287","0.7995","-0.1421"
9/3/2024 0:00:00,"XLU","1.0936","0.3287","0.7995","-0.1421"
9/4/2024 0:00:00,"XLU","2.2076","0.3287","0.7995","-0.1421"
9/5/2024 0:00:00,"XLU","0.7496","0.3287","0.7995","-0.1421"
9/6/2024 0:00:00,"XLU","1.2103","0.3287","0.7995","-0.1421"
9/9/2024 0:00:00,"XLU","1.2750","0.3287","0.7995","-0.1421"
9/10/2024 0:00:00,"XLU","1.1197","0.3287","0.7995","-0.1421"
9/11/2024 0:00:00,"XLU","1.1952","0.3287","0.7995","-0.1421"
9/12/2024 0:00:00,"XLU","0.1713","0.3287","0.7995","-0.1421"
9/13/2024 0:00:00,"XLU","-0.0054","0.3287","0.7995","-0.1421"
9/16/2024 0:00:00,"XLU","0.8788","0.3287","0.7995","-0.1421"
9/17/2024 0:00:00,"XLU","0.9879","0.3287","0.7995","-0.1421"
9/18/2024 0:00:00,"XLU","0.5115","0.3287","0.7995","-0.1421"
9/19/2024 0:00:00,"XLU","1.3727","0.3287","0.7995","-0.1421"
9/20/2024 0:00:00,"XLU","0.9284","0.3287","0.7995","-0.1421"
9/23/2024 0:00:00,"XLU","0.2410","0.3287","0.7995","-0.1421"
9/24/2024 0:00:00,"XLU","0.0803","0.3287","0.7995","-0.1421"
9/25/2024 0:00:00,"XLU","0.0810","0.3287","0.7995","-0.1421"
9/26/2024 0:00:00,"XLU","-0.2870","0.3287","0.7995","-0.1421"
9/27/2024 0:00:00,"XLU","0.0139","0.3287","0.7995","-0.1421"
9/30/2024 0:00:00,"XLU","0.4863","0.3287","0.7995","-0.1421"
10/1/2024 0:00:00,"XLU","0.2775","0.3287","0.7995","-0.1421"
10/2/2024 0:00:00,"XLU","0.7624","0.3287","0.7995","-0.1421"
10/3/2024 0:00:00,"XLU","0.3732","0.3287","0.7995","-0.1421"
10/4/2024 0:00:00,"XLU","-0.0918","0.3287","0.7995","-0.1421"
10/7/2024 0:00:00,"XLU","-0.0174","0.3287","0.7995","-0.1421"
10/8/2024 0:00:00,"XLU","0.1020","0.3287","0.7995","-0.1421"
10/9/2024 0:00:00,"XLU","0.2896","0.3287","0.7995","-0.1421"
10/10/2024 0:00:00,"XLU","0.0519","0.3287","0.7995","-0.1421"
10/11/2024 0:00:00,"XLU","0.0501","0.3287","0.7995","-0.1421"
10/14/2024 0:00:00,"XLU","0.0360","0.3287","0.7995","-0.1421"
10/15/2024 0:00:00,"XLU","0.3898","0.3287","0.7995","-0.1421"
10/16/2024 0:00:00,"XLU","0.3898","0.3287","0.7995","-0.1421"
10/17/2024 0:00:00,"XLU","-0.2722","0.3287","0.7995","-0.1421"
10/18/2024 0:00:00,"XLU","0.0331","0.3287","0.7995","-0.1421"
10/21/2024 0:00:00,"XLU","0.1673","0.3287","0.7995","-0.1421"
10/22/2024 0:00:00,"XLU","0.2024","0.3287","0.7995","-0.1421"
10/23/2024 0:00:00,"XLU","0.5943","0.3287","0.7995","-0.1421"
10/24/2024 0:00:00,"XLU","0.7702","0.3287","0.7995","-0.1421"
10/25/2024 0:00:00,"XLU","0.8948","0.3287","0.7995","-0.1421"
10/28/2024 0:00:00,"XLU","0.5837","0.3287","0.7995","-0.1421"
10/29/2024 0:00:00,"XLU","-0.1426","0.3287","0.7995","-0.1421"
10/30/2024 0:00:00,"XLU","0.9546","0.3287","0.7995","-0.1421"
10/31/2024 0:00:00,"XLU","0.3549","0.3287","0.7995","-0.1421"
11/1/2024 0:00:00,"XLU","0.3417","0.3287","0.7995","-0.1421"
11/4/2024 0:00:00,"XLU","0.4339","0.3287","0.7995","-0.1421"
11/5/2024 0:00:00,"XLU","0.5190","0.3287","0.7995","-0.1421"
11/6/2024 0:00:00,"XLU","0.3001","0.3287","0.7995","-0.1421"
11/7/2024 0:00:00,"XLU","0.3641","0.3287","0.7995","-0.1421"
11/8/2024 0:00:00,"XLU","0.1411","0.3287","0.7995","-0.1421"
11/11/2024 0:00:00,"XLU","-0.2204","0.3287","0.7995","-0.1421"
11/12/2024 0:00:00,"XLU","-0.1207","0.3287","0.7995","-0.1421"
11/13/2024 0:00:00,"XLU","-0.0669","0.3287","0.7995","-0.1421"
11/14/2024 0:00:00,"XLU","-0.2702","0.3287","0.7995","-0.1421"
11/15/2024 0:00:00,"XLU","-0.1785","0.3287","0.7995","-0.1421"
11/18/2024 0:00:00,"XLU","-0.1810","0.3287","0.7995","-0.1421"
11/19/2024 0:00:00,"XLU","-0.2319","0.3287","0.7995","-0.1421"
11/20/2024 0:00:00,"XLU","-0.0862","0.3287","0.7995","-0.1421"
11/21/2024 0:00:00,"XLU","-0.5794","0.3287","0.7995","-0.1421"
11/22/2024 0:00:00,"XLU","-0.4674","0.3287","0.7995","-0.1421"
11/25/2024 0:00:00,"XLU","0.2887","0.3287","0.7995","-0.1421"
11/26/2024 0:00:00,"XLU","0.2917","0.3287","0.7995","-0.1421"
11/27/2024 0:00:00,"XLU","0.0002","0.3287","0.7995","-0.1421"
11/29/2024 0:00:00,"XLU","0.4010","0.3287","0.7995","-0.1421"
12/2/2024 0:00:00,"XLU","-0.1571","0.3287","0.7995","-0.1421"
12/3/2024 0:00:00,"XLU","-0.0038","0.3287","0.7995","-0.1421"
12/4/2024 0:00:00,"XLU","-0.1957","0.3287","0.7995","-0.1421"
12/5/2024 0:00:00,"XLU","0.7222","0.3287","0.7995","-0.1421"
12/6/2024 0:00:00,"XLU","0.6654","0.3287","0.7995","-0.1421"
12/9/2024 0:00:00,"XLU","0.0159","0.3287","0.7995","-0.1421"
12/10/2024 0:00:00,"XLU","0.8580","0.3287","0.7995","-0.1421"
12/11/2024 0:00:00,"XLU","-0.3278","0.3287","0.7995","-0.1421"
12/12/2024 0:00:00,"XLU","-0.3083","0.3287","0.7995","-0.1421"
12/13/2024 0:00:00,"XLU","-0.2383","0.3287","0.7995","-0.1421"
12/16/2024 0:00:00,"XLU","0.4112","0.3287","0.7995","-0.1421"
12/17/2024 0:00:00,"XLU","0.6187","0.3287","0.7995","-0.1421"
12/18/2024 0:00:00,"XLU","0.8194","0.3287","0.7995","-0.1421"
12/19/2024 0:00:00,"XLU","0.5572","0.3287","0.7995","-0.1421"
12/20/2024 0:00:00,"XLU","0.6585","0.3287","0.7995","-0.1421"
12/23/2024 0:00:00,"XLU","0.5982","0.3287","0.7995","-0.1421"
12/24/2024 0:00:00,"XLU","0.8007","0.3287","0.7995","-0.1421"
12/26/2024 0:00:00,"XLU","-0.3702","0.3287","0.7995","-0.1421"
12/27/2024 0:00:00,"XLU","-0.3197","0.3287","0.7995","-0.1421"
12/30/2024 0:00:00,"XLU","0.8393","0.3287","0.7995","-0.1421"
12/31/2024 0:00:00,"XLU","-0.4542","0.3287","0.7995","-0.1421"
1/2/2025 0:00:00,"XLU","0.8257","0.3287","0.7995","-0.1421"
1/3/2025 0:00:00,"XLU","0.8967","0.3287","0.7995","-0.1421"
1/6/2025 0:00:00,"XLU","0.6490","0.3287","0.7995","-0.1421"
1/7/2025 0:00:00,"XLU","0.7276","0.3287","0.7995","-0.1421"
1/8/2025 0:00:00,"XLU","-0.4643","0.3287","0.7995","-0.1421"
1/10/2025 0:00:00,"XLU","0.8286","0.3287","0.7995","-0.1421"
1/13/2025 0:00:00,"XLU","0.9392","0.3287","0.7995","-0.1421"
1/14/2025 0:00:00,"XLU","0.9561","0.3287","0.7995","-0.1421"
1/15/2025 0:00:00,"XLU","0.7431","0.3287","0.7995","-0.1421"
1/16/2025 0:00:00,"XLU","-0.1575","0.3287","0.7995","-0.1421"
1/17/2025 0:00:00,"XLU","0.9502","0.3287","0.7995","-0.1421"
1/21/2025 0:00:00,"XLU","-0.1616","0.3287","0.7995","-0.1421"
1/22/2025 0:00:00,"XLU","-0.1643","0.3287","0.7995","-0.1421"
1/23/2025 0:00:00,"XLU","-0.4325","0.3287","0.7995","-0.1421"
1/24/2025 0:00:00,"XLU","0.5671","0.3287","0.7995","-0.1421"
1/27/2025 0:00:00,"XLU","0.2973","0.3287","0.7995","-0.1421"
1/28/2025 0:00:00,"XLU","0.0778","0.3287","0.7995","-0.1421"
1/29/2025 0:00:00,"XLU","0.2127","0.3287","0.7995","-0.1421"
1/30/2025 0:00:00,"XLU","0.1608","0.3287","0.7995","-0.1421"
1/31/2025 0:00:00,"XLU","0.1453","0.3287","0.7995","-0.1421"
2/3/2025 0:00:00,"XLU","0.2129","0.3287","0.7995","-0.1421"
2/4/2025 0:00:00,"XLU","0.2337","0.3287","0.7995","-0.1421"
2/5/2025 0:00:00,"XLU","0.2682","0.3287","0.7995","-0.1421"
2/6/2025 0:00:00,"XLU","0.4025","0.3287","0.7995","-0.1421"
2/7/2025 0:00:00,"XLU","0.4080","0.3287","0.7995","-0.1421"
2/10/2025 0:00:00,"XLU","-0.3715","0.3287","0.7995","-0.1421"
2/11/2025 0:00:00,"XLU","0.5518","0.3287","0.7995","-0.1421"
2/12/2025 0:00:00,"XLU","-0.1826","0.3287","0.7995","-0.1421"
2/13/2025 0:00:00,"XLU","-0.0949","0.3287","0.7995","-0.1421"
2/14/2025 0:00:00,"XLU","-0.1086","0.3287","0.7995","-0.1421"
2/18/2025 0:00:00,"XLU","0.0108","0.3287","0.7995","-0.1421"
2/19/2025 0:00:00,"XLU","0.0966","0.3287","0.7995","-0.1421"
2/20/2025 0:00:00,"XLU","-0.1957","0.3287","0.7995","-0.1421"
2/21/2025 0:00:00,"XLU","0.6568","0.3287","0.7995","-0.1421"
2/24/2025 0:00:00,"XLU","0.6208","0.3287","0.7995","-0.1421"
2/25/2025 0:00:00,"XLU","0.7173","0.3287","0.7995","-0.1421"
2/26/2025 0:00:00,"XLU","1.1528","0.3287","0.7995","-0.1421"
2/27/2025 0:00:00,"XLU","0.9463","0.3287","0.7995","-0.1421"
2/28/2025 0:00:00,"XLU","0.4891","0.3287","0.7995","-0.1421"
3/3/2025 0:00:00,"XLU","1.2361","0.3287","0.7995","-0.1421"
3/4/2025 0:00:00,"XLU","0.5993","0.3287","0.7995","-0.1421"
3/5/2025 0:00:00,"XLU","1.0261","0.3287","0.7995","-0.1421"
3/6/2025 0:00:00,"XLU","0.5334","0.3287","0.7995","-0.1421"
3/7/2025 0:00:00,"XLU","0.5494","0.3287","0.7995","-0.1421"
3/10/2025 0:00:00,"XLU","0.4813","0.3287","0.7995","-0.1421"
3/11/2025 0:00:00,"XLU","1.1656","0.3287","0.7995","-0.1421"
3/12/2025 0:00:00,"XLU","0.7535","0.3287","0.7995","-0.1421"
3/13/2025 0:00:00,"XLU","0.2804","0.3287","0.7995","-0.1421"
3/14/2025 0:00:00,"XLU","0.7135","0.3287","0.7995","-0.1421"
3/17/2025 0:00:00,"XLU","0.3396","0.3287","0.7995","-0.1421"
3/18/2025 0:00:00,"XLU","-0.0295","0.3287","0.7995","-0.1421"
3/19/2025 0:00:00,"XLU","0.0545","0.3287","0.7995","-0.1421"
3/20/2025 0:00:00,"XLU","0.3330","0.3287","0.7995","-0.1421"
3/21/2025 0:00:00,"XLU","0.4475","0.3287","0.7995","-0.1421"
3/24/2025 0:00:00,"XLU","0.3726","0.3287","0.7995","-0.1421"
3/25/2025 0:00:00,"XLU","0.2154","0.3287","0.7995","-0.1421"
3/26/2025 0:00:00,"XLU","-0.3217","0.3287","0.7995","-0.1421"
3/27/2025 0:00:00,"XLU","0.5041","0.3287","0.7995","-0.1421"
3/28/2025 0:00:00,"XLU","-0.0495","0.3287","0.7995","-0.1421"
3/31/2025 0:00:00,"XLU","-0.2355","0.3287","0.7995","-0.1421"
4/1/2025 0:00:00,"XLU","-0.1091","0.3287","0.7995","-0.1421"
4/2/2025 0:00:00,"XLU","-0.3853","0.3287","0.7995","-0.1421"
4/3/2025 0:00:00,"XLU","0.5553","0.3287","0.7995","-0.1421"
4/4/2025 0:00:00,"XLU","0.0232","0.3287","0.7995","-0.1421"
4/7/2025 0:00:00,"XLU","0.1453","0.3287","0.7995","-0.1421"
4/8/2025 0:00:00,"XLU","1.2944","0.3287","0.7995","-0.1421"
4/9/2025 0:00:00,"XLU","1.1023","0.3287","0.7995","-0.1421"
4/10/2025 0:00:00,"XLU","0.1027","0.3287","0.7995","-0.1421"
4/11/2025 0:00:00,"XLU","-0.1486","0.3287","0.7995","-0.1421"
4/14/2025 0:00:00,"XLU","-0.1421","0.3287","0.7995","-0.1421"
4/15/2025 0:00:00,"XLU","-0.0710","0.3287","0.7995","-0.1421"
4/16/2025 0:00:00,"XLU","-0.0674","0.3287","0.7995","-0.1421"
4/17/2025 0:00:00,"XLU","-0.0421","0.3287","0.7995","-0.1421"
4/21/2025 0:00:00,"XLU","-0.2987","0.3287","0.7995","-0.1421"
4/22/2025 0:00:00,"XLU","-0.3377","0.3287","0.7995","-0.1421"
4/23/2025 0:00:00,"XLU","-0.3363","0.3287","0.7995","-0.1421"
4/24/2025 0:00:00,"XLU","-0.0136","0.3287","0.7995","-0.1421"
4/25/2025 0:00:00,"XLU","-0.5469","0.3287","0.7995","-0.1421"
4/28/2025 0:00:00,"XLU","-0.2058","0.3287","0.7995","-0.1421"
4/29/2025 0:00:00,"XLU","-0.1916","0.3287","0.7995","-0.1421"
4/30/2025 0:00:00,"XLU","-0.3732","0.3287","0.7995","-0.1421"
5/1/2025 0:00:00,"XLU","-0.3349","0.3287","0.7995","-0.1421"
5/2/2025 0:00:00,"XLU","-0.4631","0.3287","0.7995","-0.1421"
5/5/2025 0:00:00,"XLU","-0.4720","0.3287","0.7995","-0.1421"
5/6/2025 0:00:00,"XLU","-0.4055","0.3287","0.7995","-0.1421"
5/7/2025 0:00:00,"XLU","-0.0299","0.3287","0.7995","-0.1421"
5/8/2025 0:00:00,"XLU","-0.2241","0.3287","0.7995","-0.1421"
5/9/2025 0:00:00,"XLU","0.0721","0.3287","0.7995","-0.1421"
5/12/2025 0:00:00,"XLU","-0.0302","0.3287","0.7995","-0.1421"
5/13/2025 0:00:00,"XLU","-0.0418","0.3287","0.7995","-0.1421"
5/14/2025 0:00:00,"XLU","-0.0013","0.3287","0.7995","-0.1421"
5/15/2025 0:00:00,"XLU","-0.0296","0.3287","0.7995","-0.1421"
5/16/2025 0:00:00,"XLU","-0.0850","0.3287","0.7995","-0.1421"
5/19/2025 0:00:00,"XLU","0.3854","0.3287","0.7995","-0.1421"
5/20/2025 0:00:00,"XLU","0.0508","0.3287","0.7995","-0.1421"
5/21/2025 0:00:00,"XLU","0.8699","0.3287","0.7995","-0.1421"
5/22/2025 0:00:00,"XLU","0.2578","0.3287","0.7995","-0.1421"
5/23/2025 0:00:00,"XLU","0.6566","0.3287","0.7995","-0.1421"
5/27/2025 0:00:00,"XLU","0.1207","0.3287","0.7995","-0.1421"
5/28/2025 0:00:00,"XLU","0.4546","0.3287","0.7995","-0.1421"
5/29/2025 0:00:00,"XLU","0.5575","0.3287","0.7995","-0.1421"
5/30/2025 0:00:00,"XLU","0.5283","0.3287","0.7995","-0.1421"
6/2/2025 0:00:00,"XLU","0.3434","0.3287","0.7995","-0.1421"
6/3/2025 0:00:00,"XLU","0.4355","0.3287","0.7995","-0.1421"
6/4/2025 0:00:00,"XLU","0.4412","0.3287","0.7995","-0.1421"
6/5/2025 0:00:00,"XLU","0.1105","0.3287","0.7995","-0.1421"
6/6/2025 0:00:00,"XLU","0.3126","0.3287","0.7995","-0.1421"
6/9/2025 0:00:00,"XLU","0.3134","0.3287","0.7995","-0.1421"
6/10/2025 0:00:00,"XLU","0.2561","0.3287","0.7995","-0.1421"
6/11/2025 0:00:00,"XLU","0.3605","0.3287","0.7995","-0.1421"
6/12/2025 0:00:00,"XLU","0.6475","0.3287","0.7995","-0.1421"
6/13/2025 0:00:00,"XLU","0.2787","0.3287","0.7995","-0.1421"
6/16/2025 0:00:00,"XLU","0.3330","0.3287","0.7995","-0.1421"
6/17/2025 0:00:00,"XLU","0.2180","0.3287","0.7995","-0.1421"
6/18/2025 0:00:00,"XLU","0.6508","0.3287","0.7995","-0.1421"
6/20/2025 0:00:00,"XLU","-0.3538","0.3287","0.7995","-0.1421"
6/23/2025 0:00:00,"XLU","0.6873","0.3287","0.7995","-0.1421"
6/24/2025 0:00:00,"XLU","0.2388","0.3287","0.7995","-0.1421"
6/25/2025 0:00:00,"XLU","0.8826","0.3287","0.7995","-0.1421"
6/26/2025 0:00:00,"XLU","0.8718","0.3287","0.7995","-0.1421"
6/27/2025 0:00:00,"XLU","0.9908","0.3287","0.7995","-0.1421"
6/30/2025 0:00:00,"XLU","1.1272","0.3287","0.7995","-0.1421"
7/1/2025 0:00:00,"XLU","0.1299","0.3287","0.7995","-0.1421"
7/2/2025 0:00:00,"XLU","1.0599","0.3287","0.7995","-0.1421"
7/3/2025 0:00:00,"XLU","1.0218","0.3287","0.7995","-0.1421"
7/7/2025 0:00:00,"XLU","0.4512","0.3287","0.7995","-0.1421"
7/8/2025 0:00:00,"XLU","0.2538","0.3287","0.7995","-0.1421"
7/9/2025 0:00:00,"XLU","0.6024","0.3287","0.7995","-0.1421"
7/10/2025 0:00:00,"XLU","0.9393","0.3287","0.7995","-0.1421"
7/11/2025 0:00:00,"XLU","0.1524","0.3287","0.7995","-0.1421"
7/14/2025 0:00:00,"XLU","0.3668","0.3287","0.7995","-0.1421"
7/15/2025 0:00:00,"XLU","1.1085","0.3287","0.7995","-0.1421"
7/16/2025 0:00:00,"XLU","1.0954","0.3287","0.7995","-0.1421"
7/17/2025 0:00:00,"XLU","1.1592","0.3287","0.7995","-0.1421"
7/18/2025 0:00:00,"XLU","0.9444","0.3287","0.7995","-0.1421"
7/21/2025 0:00:00,"XLU","0.2904","0.3287","0.7995","-0.1421"
7/22/2025 0:00:00,"XLU","0.7105","0.3287","0.7995","-0.1421"
7/23/2025 0:00:00,"XLU","0.1271","0.3287","0.7995","-0.1421"
7/24/2025 0:00:00,"XLU","0.7194","0.3287","0.7995","-0.1421"
7/25/2025 0:00:00,"XLU","-0.0104","0.3287","0.7995","-0.1421"
7/28/2025 0:00:00,"XLU","0.1505","0.3287","0.7995","-0.1421"
7/29/2025 0:00:00,"XLU","1.3769","0.3287","0.7995","-0.1421"
7/30/2025 0:00:00,"XLU","0.8885","0.3287","0.7995","-0.1421"
7/31/2025 0:00:00,"XLU","0.8975","0.3287","0.7995","-0.1421"
8/1/2025 0:00:00,"XLU","0.4020","0.3287","0.7995","-0.1421"
8/4/2025 0:00:00,"XLU","0.8109","0.3287","0.7995","-0.1421"
8/5/2025 0:00:00,"XLU","-0.0267","0.3287","0.7995","-0.1421"
8/6/2025 0:00:00,"XLU","0.6173","0.3287","0.7995","-0.1421"
8/7/2025 0:00:00,"XLU","-0.1104","0.3287","0.7995","-0.1421"
8/8/2025 0:00:00,"XLU","0.5818","0.3287","0.7995","-0.1421"
8/11/2025 0:00:00,"XLU","0.0159","0.3287","0.7995","-0.1421"
8/12/2025 0:00:00,"XLU","0.7085","0.3287","0.7995","-0.1421"
8/13/2025 0:00:00,"XLU","0.0580","0.3287","0.7995","-0.1421"
8/14/2025 0:00:00,"XLU","-0.1444","0.3287","0.7995","-0.1421"
8/15/2025 0:00:00,"XLU","0.0251","0.3287","0.7995","-0.1421"
8/18/2025 0:00:00,"XLU","0.0535","0.3287","0.7995","-0.1421"
8/19/2025 0:00:00,"XLU","0.7267","0.3287","0.7995","-0.1421"
8/20/2025 0:00:00,"XLU","0.8799","0.3287","0.7995","-0.1421"
8/21/2025 0:00:00,"XLU","-0.0209","0.3287","0.7995","-0.1421"
8/22/2025 0:00:00,"XLU","-0.4704","0.3287","0.7995","-0.1421"
8/25/2025 0:00:00,"XLU","0.5653","0.3287","0.7995","-0.1421"
8/26/2025 0:00:00,"XLU","0.7966","0.3287","0.7995","-0.1421"
8/27/2025 0:00:00,"XLU","0.3389","0.3287","0.7995","-0.1421"
8/28/2025 0:00:00,"XLU","0.9648","0.3287","0.7995","-0.1421"
8/29/2025 0:00:00,"XLU","0.2501","0.3287","0.7995","-0.1421"
8/1/2024 0:00:00,"XLRE","0.3870","0.5892","1.4320","-0.2536"
8/2/2024 0:00:00,"XLRE","1.9021","0.5892","1.4320","-0.2536"
8/5/2024 0:00:00,"XLRE","1.2674","0.5892","1.4320","-0.2536"
8/6/2024 0:00:00,"XLRE","0.9754","0.5892","1.4320","-0.2536"
8/7/2024 0:00:00,"XLRE","0.9375","0.5892","1.4320","-0.2536"
8/8/2024 0:00:00,"XLRE","0.6473","0.5892","1.4320","-0.2536"
8/9/2024 0:00:00,"XLRE","-0.0244","0.5892","1.4320","-0.2536"
8/12/2024 0:00:00,"XLRE","0.1221","0.5892","1.4320","-0.2536"
8/13/2024 0:00:00,"XLRE","1.2282","0.5892","1.4320","-0.2536"
8/14/2024 0:00:00,"XLRE","0.3386","0.5892","1.4320","-0.2536"
8/15/2024 0:00:00,"XLRE","-0.1490","0.5892","1.4320","-0.2536"
8/16/2024 0:00:00,"XLRE","-0.1337","0.5892","1.4320","-0.2536"
8/19/2024 0:00:00,"XLRE","1.7327","0.5892","1.4320","-0.2536"
8/20/2024 0:00:00,"XLRE","0.0177","0.5892","1.4320","-0.2536"
8/21/2024 0:00:00,"XLRE","-0.1062","0.5892","1.4320","-0.2536"
8/22/2024 0:00:00,"XLRE","0.0935","0.5892","1.4320","-0.2536"
8/23/2024 0:00:00,"XLRE","1.6079","0.5892","1.4320","-0.2536"
8/26/2024 0:00:00,"XLRE","-0.0621","0.5892","1.4320","-0.2536"
8/27/2024 0:00:00,"XLRE","-0.1812","0.5892","1.4320","-0.2536"
8/28/2024 0:00:00,"XLRE","-0.1896","0.5892","1.4320","-0.2536"
